date,year,aircraft_type,category,manoeuvre,fit,mac,loc,fio,obstacle,enviro,weather,bird_strike,structural,mechanical,incapacitation,event_name,practice,air_race,demo,demo_prac,flypast,flypast_prac,photo_opp,race_practice,aero_comp,flight_test,military,civilian,formation_team,drone_show,pilot_error,pilot_killed,pilot_injured,crew_kill,crew_inj,pax_kill,pax_inj,spec_kill,spec_inj,pub_kill,pub_inj,para_killed,para_inj,fatalities,casualties,location,country,remarks,contributing_factor,man_factor,machine_factor,medium_factor,mission_factor,management_factor,continent
2012-08-12,2012,Jet Sailplane,Glider Motorised,Static Display,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Wisconsin,USA,,,0,0,0,0,0,
2012-08-23,2012,IAR 99 Hawk 718,Trainer Jet,Aerobatics Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Craiova,Romania,,,1,0,0,0,0,
2012-09-01,2012,Aero Vodochody L-39C Albatros,Vintage Trainer Jet,Break Crossover,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Iowa,USA,,GLOC?,1,0,0,0,0,
2012-09-07,2012,Goodyear F2G Super Corsair,Vintage Fighter Propeller,Barrel Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,North Dakota,USA,,,1,0,0,0,0,
2012-09-08,2012,De Havilland DH.89 Rapide,Vintage Transport Propeller,Engine Start,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Duxford,UK,,,0,1,0,0,0,
2012-09-09,2012,Eurocopter EC 120B,Helicopter,Taxying Air Taxi,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,1.0,3.0,0.0,0.0,0.0,0.0,0,2,Metzingen,Germany,,,1,0,0,0,0,
2012-09-09,2012,BAe Hawk Mk T.1,Trainer Jet,Aerobatics Unknown,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Portrush,Ireland,,,0,0,1,0,0,
2012-09-11,2012,Hawker FB.11 Sea Fury,Vintage Fighter Propeller,Air Race,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Nevada,USA,,,0,1,0,0,0,
2012-09-16,2012,Yakolev 52,Vintage Trainer Propeller,Barrel Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Alabama,USA,,,1,0,0,0,0,
2012-09-29,2012,SIA Marchetti AS 202 Bravo,Trainer Propeller,Aerobatics Unknown,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Bandung,Indonesia,,,1,0,0,0,0,
2012-11-15,2012,KAI TA-50 B ,Trainer Jet,Takeoff,0,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Seoul,South Korea,,Technician error,0,0,0,0,0,
2012-11-22,2012,Rockwell OV-10 Bronco,Fighter Propeller,Flypast Parade,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Caracas,Venezuela,,,0,0,0,1,0,
2012-11-27,2012,Hongdu K-8 Karakorum,Trainer Jet,Flypast Parade,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Caracas,Venezuela,,,0,1,0,0,0,
2013-01-23,2013,Zivko Edge 540,Sport Aerobatic,Aerobatics Unknown,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,San Salvador,El Salvador,,,0,1,0,0,0,
2013-03-17,2013,Supermarine Spitfire Replica,Experimental Homebuilt,Approach,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Adelaide,Australia,,,1,0,0,0,0,
2013-04-07,2013,Enaer T-35 Pillan,Trainer Propeller,Barrel Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Santo Domingo,Dominican Republic,,,1,0,0,0,0,
2013-04-27,2013,Fokker EIII Eindekker Replica,Experimental Homebuilt,Turning,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Hampshire,UK,,,1,0,0,0,0,
2013-05-02,2013,Zivko Edge 540 ,Sport Aerobatic,Enroute level flight returning,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,New York,USA,,,0,1,0,0,0,
2013-05-05,2013,Hispano HA-200 Saeta,Vintage Trainer Jet,Wingover,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Madrid,Spain,,,1,0,0,0,0,
2013-05-19,2013,Pitts Special,Sport Aerobatic,Spin,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Andana,Turkey,,,1,0,0,0,0,
2013-06-01,2013,SAAB Safir 91C,Vintage Trainer Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Soderhamn,Sweden,,,0,1,0,0,0,
2013-06-02,2013,Extra 300 SC,Sport Aerobatic,Spin,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Moscow,Russia,,,1,0,0,0,0,
2013-06-22,2013,Boeing Stearman IB75A,Vintage Trainer Propeller,Inverted Flypast,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Ohio,USA,,,1,0,0,0,0,
2013-06-23,2013,MXS,Sport Aerobatic,Aerobatics Unknown,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Iowa,USA,,,0,1,0,0,0,
2013-06-29,2013,Zlin Z0526AFS Akrobat,Sport Aerobatic,Inverted Flypast,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Finowfurt,Germany,,,1,0,0,0,0,
2013-07-04,2013,Mil Mi-35 Hind,Helicopter,Aerobatics Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Tripoli,Libya,,,1,0,0,0,0,
2013-08-10,2013,Replica F4U Corsair,Experimental Homebuilt,Turn Crowd line break?,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Holesov,Czech Republic,,,1,0,0,0,0,
2013-08-12,2013,Embraer T-27 Tucano,Trainer Turboprop,Aerobatics Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Pirassununga,Brazil,,,1,0,0,0,0,
2013-08-17,2013,Interstate S-1B1 Cadet,Vintage Light Utility,Takeoff,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Pennsylvannia ,USA,,Wake vortex,0,0,1,0,0,
2013-08-18,2013,Messerschmidt BF-109,Vintage Fighter Propeller,Inverted Flight,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Roskilde ,Denmark,,,0,1,0,0,0,
2013-08-18,2013,Yakolev Yak-52,Vintage Trainer Propeller,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,Siberia,Russia,,,1,0,0,0,0,
2013-08-24,2013,Udet Flamingo Replica,Vintage Light Utility,Takeoff,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,Tannkosh,Germany,,,1,0,0,0,0,
2013-08-31,2013,Bleriot XI ,Vintage Light Utility,Takeoff,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Dittinger ,Switzerland,,,0,0,1,0,0,
2013-09-07,2013,Fleet 7 Biplane,Vintage Light Utility,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Virginia,USA,,,0,1,0,0,0,
2013-10-05,2013,Monster Truck,Vehicle,Truck Ramping Demo,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,8.0,80.0,0.0,0.0,0.0,0.0,0,0,Chihuahua,Mexico,Rogue Truck,,1,0,0,0,0,
2013-10-12,2013,Extra EA 300,Sport Aerobatic,Ruade,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Secunda,South Africa,,,1,0,0,0,0,
2013-10-19,2013,Parachutist ,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Florida,USA,,,0,0,0,0,0,
2014-01-22,2014,BAe Hawk Mk 65,Trainer Jet,Aerobatics Unknown,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Manama,Saudi Arabia,0,0,0,0,1,0,0,
2014-01-29,2014,Kawasaki T-4,Trainer Jet,Aerobatics Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Matushima,Japan,0,0,0,0,0,1,0,
2014-03-07,2014,Extra 300 LP,Sport Aero,Inverted Race vs Vehicle,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Al Khor,Qatar,,Visibility?,1,0,0,0,0,
2014-05-04,2014,Boeing Stearman,Vintage Trainer Propeller,Inverted Ribbon Cut,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,California,USA,,Burnt to death,1,0,0,0,0,
2014-05-16,2014,Grumman F4U Corsair,Vintage Fighter Prop,Landing,0,0,0,0.0,0,1,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Georgia ,USA,,,0,0,1,0,0,
2014-06-01,2014,Yakolev - 55M,Vintage Trainer Propeller,Spin Flat Inverted,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Wisconsin,USA,,,1,0,0,0,0,
2014-06-22,2014,Hispano HA-1112 M1L,Vintage Fighter Prop,Aerobatics Unknown,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Headcorn,UK,,Engine driven pump,0,1,0,0,0,
2014-06-22,2014,Parachutist,Parachuting,Landing,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,Weston Super Mare,UK,,,0,0,0,0,0,
2014-06-29,2014,Sopwith Triplane Replica,Vintage Fighter Prop,Landing,0,0,0,1.0,Fence,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Bedfordshire,UK,,,0,0,0,0,0,
2014-06-29,2014,Waco UPF-7 Biplane,Vintage Trainer Prop,Fly By,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Virginia ,USA,,,0,1,0,0,0,
2014-07-05,2014,BAe Hawk TMk.1,Trainer Jet,Aerobatics Unknown,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Waddington,UK,,,0,0,1,0,0,
2014-07-26,2014,Piaggio P149D,Vintage Trainer Propeller,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Washington,USA,,,0,1,0,0,0,
2014-07-31,2014,Hawker Sea Fury ,Vintage Fighter Prop,Aerobatics Unknown,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Cornwall,UK,,,0,1,0,0,0,
2014-09-04,2014,SIAI Marchetti SF-260 Gennet,Trainer Propeller,Takeoff,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Harare ,Zimbabwe,,,0,1,0,0,0,
2014-09-05,2014,Mil Mi-8 Hip,Helicopter,Banner Lowering,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Gelendzhik,Russia,Ring Vortex State ,,1,0,0,0,0,
2014-09-08,2014,Backovich GP-5 Racer,Racer,Air Race,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Las Vegas,USA,,Aircraft modifications,0,1,0,0,0,
2014-09-21,2014,Extreme 3000 ,Sport Aero,Ruade,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Venice ,Italy,Gyro Tumble,,1,0,0,0,0,
2014-09-28,2014,Pitts Model 12,Sport Aero,Spin Flat Inverted ,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Siena ,Italy,,,1,0,0,0,0,
2014-11-16,2014,Aermacchi MB-339,Trainer Jet,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Zhuhai,China,,,0,1,0,0,0,
2015-01-16,2015,Aventura Amphibian,Amphibian Light Utility,Turning,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Florida,USA,,,1,0,0,0,0,
2015-01-21,2015,Sud Avion Alouette III,Helicopter,Hover Bowing,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Saurimo,Angola,,,0,0,0,0,0,
2015-02-19,2015,Zlin 50 XL,Sport Aero,Pushover Split,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Bengaluru,India,,Loss of visual,0,0,0,1,0,
2015-03-15,2015,KAI TA-50 B ,Trainer Turbo Propeller,Turning Opposition Pass ,0,1,0,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Lankawi,Malaysia,,,0,0,0,1,0,
2015-03-29,2015,Vans RV6 Meridian ,Experimental Homebuilt,Rolling Circle,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Alabama,USA,,,0,0,0,1,0,
2015-04-03,2015,Flugwerk Kit Focke Wulf FW-190,Vintage Fighter Propeller,Landing,0,0,0,0.0,0,0,0,0,0,1,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Blenheim,New Zealand,,,0,1,0,0,0,
2015-04-22,2015,Edge 360,Sport Aero,Lomcevak,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Buckenham,UK,,,1,0,0,0,0,
2015-05-07,2015,Avro Lancaster,Vintage Bomber,Flypast,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Lincolnshire,UK,,,0,1,0,0,0,
2015-05-30,2015,Stampe SV4C,Vintage Trainer Propeller,Aerobatics Unknown,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Breuil ,France,,,1,0,0,0,0,
2015-05-31,2015,Vans RV8,Experimental Homebuilt,Mirror ,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Alba Adriatica,Italy,,,0,0,0,1,0,
2015-06-27,2015,Pitts S-2B,Sport Aero,Lomcevak,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Missouri,USA,,,1,0,0,0,0,
2015-06-27,2015,Eurocopter EC 145,Helicopter,Static Display,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,Minnesota,USA,,Spectator interference,0,0,1,0,0,
2015-07-05,2015,Highlander STOL,Light Utility,High Alpha Fly By,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Rutherford,Australia,,,1,0,0,0,0,
2015-08-01,2015,Folland Gnat,Vintage Trainer Jet,Roll,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Cheshire,UK,,,1,0,0,0,0,
2015-08-02,2015,Mil Mi-28N Night Hunter,Helicopter,Turn Torque ,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,Ryasan,Russia,,,0,1,0,0,0,
2015-08-16,2015,Parachutist,Parachuting,Parachuting,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,Chicago,USA,,,0,0,0,1,0,
